18,8,376,431,61,108,1,0,1
18,7,465,307,40,139,1,0,1
18,6,246,271,45,118,1,0,1
18,5,529,176,92,48,1,1,1
18,4,339,255,46,131,1,0,1
18,3,384,268,46,115,1,0,1
18,2,493,303,50,150,1,0,1
19,20,398,201,20,68,1,0,1
19,18,18,173,90,45,1,1,1
19,16,564,283,31,78,1,0,1
19,15,415,161,54,29,1,1,1
19,14,437,219,24,68,1,0,1
19,13,369,196,24,62,1,0,1
19,12,481,242,31,66,1,0,1
19,11,265,198,21,65,1,0,1
19,10,583,285,45,86,1,0,1
19,9,457,156,60,34,1,1,1
19,8,380,430,61,109,1,0,1
19,7,465,307,40,139,1,0,1
19,6,246,271,45,118,1,0,1
19,5,529,176,92,49,1,1,1
19,4,338,255,46,129,1,0,1
19,3,383,268,49,116,1,0,1
19,2,493,303,51,150,1,0,1
20,20,398,200,20,69,1,0,1
20,18,15,175,93,42,1,1,1
20,16,564,282,33,78,1,0,1
20,15,417,161,53,29,1,1,1
20,14,437,219,24,68,1,0,1
20,13,369,196,24,62,1,0,1
20,12,481,241,32,67,1,0,1
20,11,265,198,21,65,1,0,1
20,10,583,286,44,85,1,0,1
20,9,458,156,60,34,1,1,1
20,8,383,430,62,108,1,0,1
20,7,465,307,40,139,1,0,1
20,6,246,271,46,118,1,0,1
20,5,530,176,92,49,1,1,1
20,4,338,255,46,131,1,0,1
20,3,382,268,46,116,1,0,1
20,2,493,303,51,150,1,0,1
21,20,398,199,21,71,1,0,1
21,16,564,282,33,78,1,0,1
21,15,418,162,55,29,1,1,1
21,14,437,220,25,67,1,0,1
21,13,370,196,23,62,1,0,1
21,11,263,198,22,65,1,0,1
21,10,584,286,45,85,1,0,1
21,9,464,157,54,34,1,1,1
21,8,389,429,64,110,1,0,1
21,7,465,307,41,139,1,0,1
21,6,247,271,45,118,1,0,1
21,5,532,177,95,49,1,1,1
21,4,337,253,44,127,1,0,1
21,3,381,268,46,116,1,0,1
21,2,493,303,51,150,1,0,1
22,20,398,199,21,71,1,0,1
22,16,564,283,32,77,1,0,1
22,15,417,162,58,29,1,1,1
22,14,437,219,25,68,1,0,1
22,13,370,196,23,62,1,0,1
22,11,263,198,22,66,1,0,1
22,10,584,287,45,84,1,0,1
22,9,464,157,55,34,1,1,1
22,8,393,429,63,110,1,0,1
22,7,465,307,41,139,1,0,1
22,6,247,271,45,118,1,0,1
22,5,535,176,94,51,1,1,1
22,4,337,252,45,125,1,0,1
22,3,382,269,44,114,1,0,1
22,2,494,303,50,150,1,0,1
23,26,56,435,62,103,1,0,1
23,20,398,199,21,70,1,0,1
23,16,565,282,33,78,1,0,1
23,15,421,162,56,30,1,1,1
23,14,438,220,24,67,1,0,1
23,13,370,196,23,63,1,0,1
23,11,263,197,22,67,1,0,1
23,10,584,288,45,83,1,0,1
23,9,463,157,56,34,1,1,1
23,8,395,429,63,109,1,0,1
23,7,465,307,38,140,1,0,1
23,6,247,271,45,118,1,0,1
23,5,536,177,93,50,1,1,1
23,4,337,251,45,125,1,0,1
23,3,383,268,43,115,1,0,1
23,2,494,304,50,149,1,0,1
24,28,529,165,54,35,1,1,1
24,27,407,147,19,26,1,1,1
24,26,54,435,58,103,1,0,1
24,20,398,199,22,70,1,0,1
24,16,565,282,33,78,1,0,1
24,15,423,163,54,30,1,1,1
24,14,438,221,24,66,1,0,1
24,13,370,197,23,62,1,0,1
24,11,262,197,22,66,1,0,1
24,10,584,289,45,82,1,0,1
24,9,464,157,56,34,1,1,1
24,8,398,430,63,108,1,0,1
24,7,465,307,41,139,1,0,1
24,6,247,271,45,118,1,0,1
24,5,538,177,92,50,1,1,1
24,4,337,251,44,124,1,0,1
24,3,382,268,42,114,1,0,1
24,2,494,304,50,149,1,0,1
25,28,529,165,54,35,1,1,1
25,27,407,148,20,25,1,1,1
25,20,399,200,20,66,1,0,1
25,16,565,283,31,77,1,0,1
25,15,424,163,54,30,1,1,1
25,14,437,222,25,65,1,0,1
25,13,370,197,23,62,1,0,1
25,12,481,243,32,69,1,0,1
25,11,262,197,21,65,1,0,1
25,10,584,289,46,82,1,0,1
25,9,464,157,56,34,1,1,1
25,8,401,430,62,108,1,0,1
25,7,465,308,39,139,1,0,1
25,6,247,271,45,119,1,0,1
25,5,540,177,92,50,1,1,1
25,4,336,250,44,124,1,0,1
25,3,382,266,43,114,1,0,1
25,2,494,304,50,149,1,0,1
26,28,531,165,50,36,1,1,1
26,27,407,148,21,25,1,1,1
26,20,399,200,20,64,1,0,1
26,16,565,281,33,80,1,0,1
26,15,425,163,55,30,1,1,1
26,14,437,223,24,64,1,0,1
26,13,370,197,23,62,1,0,1
26,12,481,242,32,71,1,0,1
26,11,261,197,21,65,1,0,1
26,10,585,290,45,82,1,0,1
26,9,465,157,56,35,1,1,1
26,8,406,429,59,110,1,0,1
26,7,465,308,39,139,1,0,1
26,6,247,271,45,118,1,0,1
26,5,543,178,89,49,1,1,1
26,4,336,250,44,123,1,0,1
26,3,380,263,43,109,1,0,1
26,2,494,304,50,149,1,0,1
27,28,532,165,51,37,1,1,1
27,27,407,148,21,24,1,1,1
27,20,399,200,19,63,1,0,1
27,16,565,281,34,80,1,0,1
27,15,425,163,56,31,1,1,1
27,14,436,223,25,64,1,0,1
27,13,370,197,23,62,1,0,1
27,12,481,242,32,71,1,0,1
27,11,260,196,21,64,1,0,1
27,10,585,290,45,82,1,0,1
27,9,466,157,56,35,1,1,1
27,8,408,430,58,109,1,0,1
27,7,465,308,39,139,1,0,1
27,6,247,271,45,118,1,0,1
27,5,543,178,88,49,1,1,1
27,4,336,249,44,124,1,0,1
27,3,380,263,46,108,1,0,1
27,2,494,304,50,148,1,0,1
28,28,533,165,52,36,1,1,1
28,27,407,148,20,24,1,1,1
28,26,42,434,71,104,1,0,1
28,20,399,200,19,63,1,0,1
28,16,565,283,31,77,1,0,1
28,15,427,163,56,31,1,1,1
28,14,436,224,25,63,1,0,1
28,13,370,196,23,63,1,0,1
28,12,481,242,32,71,1,0,1
28,11,259,195,22,64,1,0,1
28,10,585,289,45,83,1,0,1
28,9,466,157,56,35,1,1,1
28,8,410,429,58,109,1,0,1
28,7,465,308,39,139,1,0,1
28,6,248,271,44,118,1,0,1
28,5,545,178,85,49,1,1,1
28,4,336,249,44,124,1,0,1
28,3,380,262,50,110,1,0,1
28,2,494,304,50,148,1,0,1
29,28,533,165,52,36,1,1,1
29,27,407,148,23,24,1,1,1
29,26,41,435,68,103,1,0,1
29,20,399,200,20,62,1,0,1
29,16,565,280,34,82,1,0,1
29,15,428,164,57,30,1,1,1
29,14,436,223,26,64,1,0,1
29,13,370,196,23,63,1,0,1
29,12,481,242,33,73,1,0,1
29,11,259,195,22,65,1,0,1
29,10,585,289,45,82,1,0,1
29,9,467,157,56,35,1,1,1
29,8,413,430,56,108,1,0,1
29,7,465,308,39,139,1,0,1
29,6,248,271,44,118,1,0,1
29,5,545,178,84,48,1,1,1
29,4,336,249,45,124,1,0,1
29,3,380,261,44,112,1,0,1
29,2,494,304,50,149,1,0,1
30,28,533,166,56,36,1,1,1
30,27,407,147,25,26,1,1,1
30,26,38,435,72,103,1,0,1
30,20,399,200,20,62,1,0,1
30,16,565,280,35,82,1,0,1
30,15,429,164,57,31,1,1,1
30,14,437,219,25,68,1,0,1
30,13,371,196,23,62,1,0,1
30,12,481,241,33,75,1,0,1
30,11,258,195,22,65,1,0,1
30,10,586,289,44,82,1,0,1
30,9,468,157,56,35,1,1,1
30,8,415,430,57,109,1,0,1
30,7,465,308,39,139,1,0,1
30,6,248,271,44,118,1,0,1
30,5,547,178,79,47,1,1,1
30,4,336,249,46,124,1,0,1
30,3,380,261,45,111,1,0,1
30,2,495,304,49,149,1,0,1
31,28,534,167,57,35,1,1,1
31,27,407,147,27,26,1,1,1
31,26,34,432,72,107,1,0,1
31,16,565,283,30,78,1,0,1
31,15,432,164,57,33,1,1,1
31,14,436,222,26,65,1,0,1
31,13,370,196,24,62,1,0,1
31,12,481,241,33,75,1,0,1
31,11,258,196,23,61,1,0,1
31,10,585,285,46,86,1,0,1
31,9,469,157,55,35,1,1,1
31,8,419,431,58,107,1,0,1
31,7,465,308,39,139,1,0,1
31,6,248,270,44,119,1,0,1
31,5,550,179,72,48,1,1,1
31,4,336,249,44,124,1,0,1
31,3,377,261,46,111,1,0,1
31,2,495,304,50,149,1,0,1
32,28,536,165,56,37,1,1,1
32,27,408,147,26,26,1,1,1
32,16,565,283,30,78,1,0,1
32,15,433,164,58,33,1,1,1
32,14,436,223,26,64,1,0,1
32,13,370,196,24,62,1,0,1
32,12,481,241,33,74,1,0,1
32,11,257,196,24,61,1,0,1
32,10,586,284,45,88,1,0,1
32,9,468,156,56,36,1,1,1
32,8,421,432,58,106,1,0,1
32,7,465,308,39,139,1,0,1
32,6,248,270,44,119,1,0,1
32,5,550,179,71,48,1,1,1
32,4,336,248,45,125,1,0,1
32,3,378,260,46,111,1,0,1
32,2,495,304,50,149,1,0,1
33,28,537,166,57,37,1,1,1
33,27,408,147,29,26,1,1,1
33,16,565,283,29,78,1,0,1
33,15,434,164,58,32,1,1,1
33,14,437,223,25,64,1,0,1
33,13,371,196,23,62,1,0,1
33,12,481,241,33,72,1,0,1
33,11,257,195,24,62,1,0,1
33,10,586,281,45,91,1,0,1
33,9,469,157,56,35,1,1,1
33,8,423,432,59,106,1,0,1
33,7,466,307,40,138,1,0,1
33,6,248,270,44,119,1,0,1
33,5,551,179,69,44,1,1,1
33,4,337,247,45,125,1,0,1
33,3,378,254,46,117,1,0,1
33,2,495,304,50,149,1,0,1
34,28,538,166,53,37,1,1,1
34,27,408,147,29,26,1,1,1
34,16,565,284,29,77,1,0,1
34,15,435,165,58,32,1,1,1
34,14,437,223,25,64,1,0,1
34,13,370,196,24,62,1,0,1
34,12,481,241,33,71,1,0,1
34,11,256,196,25,61,1,0,1
34,10,586,283,45,89,1,0,1
34,9,470,157,55,36,1,1,1
34,8,426,433,59,105,1,0,1
34,7,466,307,41,138,1,0,1
34,6,248,271,44,118,1,0,1
34,5,551,179,70,44,1,1,1
34,4,337,246,44,125,1,0,1
34,3,379,256,46,119,1,0,1
34,2,495,304,50,149,1,0,1
35,28,539,166,56,37,1,1,1
35,27,408,147,27,26,1,1,1
35,16,566,284,28,77,1,0,1
35,15,436,165,58,32,1,1,1
35,14,437,222,25,65,1,0,1
35,13,371,195,23,63,1,0,1
35,12,481,241,33,70,1,0,1
35,11,256,196,26,62,1,0,1
35,10,586,282,45,90,1,0,1
35,9,471,157,54,36,1,1,1
35,8,428,433,61,105,1,0,1
35,7,466,307,40,138,1,0,1
35,6,248,271,44,118,1,0,1
35,5,550,179,68,48,1,1,1
35,4,337,246,44,125,1,0,1
35,3,379,257,46,120,1,0,1
35,2,495,304,50,149,1,0,1
36,28,541,167,54,37,1,1,1
36,27,409,147,27,26,1,1,1
36,16,566,284,28,77,1,0,1
36,15,438,165,58,34,1,1,1
36,14,437,222,25,65,1,0,1
36,13,371,195,23,62,1,0,1
36,12,482,241,32,69,1,0,1
36,11,256,196,26,62,1,0,1
36,10,586,285,45,87,1,0,1
36,9,470,157,57,36,1,1,1
36,8,433,435,61,104,1,0,1
36,7,466,307,41,138,1,0,1
36,6,249,271,43,118,1,0,1
36,5,554,179,60,47,1,1,1
36,4,337,245,42,119,1,0,1
36,3,379,258,39,113,1,0,1
36,2,495,304,50,149,1,0,1
37,28,541,167,56,36,1,1,1
37,27,408,147,27,26,1,1,1
37,16,566,284,28,77,1,0,1
37,15,439,165,59,36,1,1,1
37,14,437,223,25,64,1,0,1
37,13,372,195,22,63,1,0,1
37,12,482,241,32,68,1,0,1
37,11,256,195,26,63,1,0,1
37,10,586,285,45,86,1,0,1
37,9,472,158,55,35,1,1,1
37,8,436,437,61,102,1,0,1
37,7,466,307,41,138,1,0,1
37,6,249,271,43,118,1,0,1
37,5,555,179,57,51,1,1,1
37,4,338,244,41,120,1,0,1
37,3,379,258,39,109,1,0,1
37,2,495,304,50,149,1,0,1
38,30,907,279,34,49,1,0,1
38,28,543,167,61,37,1,1,1
38,27,409,147,28,27,1,1,1
38,20,400,200,22,69,1,0,1
38,16,566,283,29,78,1,0,1
38,15,440,166,59,35,1,1,1
38,14,437,220,25,67,1,0,1
38,13,372,194,22,64,1,0,1
38,12,482,240,32,69,1,0,1
38,11,255,195,26,63,1,0,1
38,10,586,285,45,86,1,0,1
38,9,471,158,57,34,1,1,1
38,8,439,437,60,102,1,0,1
38,7,466,307,41,139,1,0,1
38,6,249,271,43,118,1,0,1
38,5,556,179,54,52,1,1,1
38,4,338,244,41,119,1,0,1
38,3,378,258,38,103,1,0,1
38,2,495,304,50,149,1,0,1
39,30,900,278,33,47,1,0,1
39,28,543,167,62,37,1,1,1
39,27,409,147,26,26,1,1,1
39,16,566,284,29,77,1,0,1
39,15,441,165,59,35,1,1,1
39,14,437,222,25,65,1,0,1
39,13,372,196,22,62,1,0,1
39,12,482,240,32,69,1,0,1
39,11,255,195,26,62,1,0,1
39,10,586,286,45,85,1,0,1
39,9,472,158,56,35,1,1,1
39,8,441,437,62,102,1,0,1
39,7,466,307,41,138,1,0,1
39,6,249,271,43,118,1,0,1
39,5,557,180,52,50,1,1,1
39,4,338,243,40,119,1,0,1
39,3,380,257,37,103,1,0,1
39,2,494,304,52,149,1,0,1
40,30,896,276,29,46,1,0,1
40,28,543,166,62,38,1,1,1
40,27,408,148,27,25,1,1,1
40,16,566,283,30,78,1,0,1
40,15,442,166,61,33,1,1,1
40,14,437,222,25,65,1,0,1
40,13,372,196,22,62,1,0,1
40,12,482,241,33,68,1,0,1
40,11,256,194,25,63,1,0,1
40,10,586,285,45,86,1,0,1
40,9,472,158,56,35,1,1,1
40,8,443,438,61,101,1,0,1
40,7,466,307,41,139,1,0,1
40,6,249,271,43,118,1,0,1
40,5,558,180,48,49,1,1,1
40,4,339,243,39,119,1,0,1
40,3,380,256,37,104,1,0,1
40,2,494,304,52,149,1,0,1
41,30,881,272,31,47,1,0,1
41,28,545,167,57,37,1,1,1
41,27,408,147,31,25,1,1,1
41,16,566,280,38,83,1,0,1
41,15,444,166,61,35,1,1,1
41,14,437,222,26,65,1,0,1
41,13,372,197,22,60,1,0,1
41,12,482,240,33,72,1,0,1
41,11,255,193,25,62,1,0,1
41,10,586,287,45,85,1,0,1
41,9,472,158,57,35,1,1,1
41,8,447,439,62,99,1,0,1
41,7,466,307,42,138,1,0,1
41,6,249,271,44,118,1,0,1
41,5,559,181,43,45,1,1,1
41,4,339,243,40,119,1,0,1
41,3,378,255,40,105,1,0,1
41,2,496,304,50,149,1,0,1
42,30,877,271,29,46,1,0,1
42,28,545,167,56,38,1,1,1
42,27,409,148,32,26,1,1,1
42,16,566,280,36,83,1,0,1
42,15,446,166,61,34,1,1,1
42,14,437,223,26,64,1,0,1
42,13,372,197,22,61,1,0,1
42,12,482,240,33,73,1,0,1
42,11,255,193,24,61,1,0,1
42,10,587,285,44,87,1,0,1
42,9,472,158,57,36,1,1,1
42,8,452,439,58,100,1,0,1
42,7,466,307,42,139,1,0,1
42,6,249,271,44,118,1,0,1
42,5,560,180,40,46,1,1,1
42,4,339,243,39,117,1,0,1
42,3,379,254,38,105,1,0,1
42,2,496,304,50,149,1,0,1
43,30,870,272,28,43,1,0,1
43,28,546,167,55,38,1,1,1
43,27,408,148,32,26,1,1,1
43,20,401,200,22,69,1,0,1
43,16,566,280,39,82,1,0,1
43,15,447,166,62,35,1,1,1
43,14,437,223,26,64,1,0,1
43,13,372,198,23,60,1,0,1
43,12,482,240,33,71,1,0,1
43,11,255,193,24,62,1,0,1
43,10,585,284,46,88,1,0,1
43,9,472,158,58,36,1,1,1
43,8,452,440,58,99,1,0,1
43,7,466,307,42,140,1,0,1
43,6,249,271,44,118,1,0,1
43,5,560,181,39,46,1,1,1
43,4,338,243,40,117,1,0,1
43,3,379,255,38,105,1,0,1
43,2,496,304,50,149,1,0,1
44,30,865,270,27,42,1,0,1
44,28,547,168,52,37,1,1,1
44,27,410,149,28,26,1,1,1
44,20,401,200,22,69,1,0,1
44,16,566,284,29,77,1,0,1
44,15,448,167,62,35,1,1,1
44,14,437,223,26,64,1,0,1
44,13,372,197,23,61,1,0,1
