10,-1,631,257,20,17,1,-1,-1,-1
10,-1,594,274,17,15,1,-1,-1,-1
10,-1,705,268,21,21,1,-1,-1,-1
10,-1,558,297,27,28,1,-1,-1,-1
10,-1,684,283,24,26,1,-1,-1,-1
11,-1,564,286,22,16,1,-1,-1,-1
11,-1,932,540,133,99,1,-1,-1,-1
11,-1,756,271,11,16,1,-1,-1,-1
11,-1,346,315,20,13,1,-1,-1,-1
11,-1,631,257,21,17,1,-1,-1,-1
11,-1,594,274,17,15,1,-1,-1,-1
11,-1,705,268,21,21,1,-1,-1,-1
11,-1,556,298,27,28,1,-1,-1,-1
11,-1,684,283,23,25,1,-1,-1,-1
12,-1,921,529,126,94,1,-1,-1,-1
12,-1,756,271,11,16,1,-1,-1,-1
12,-1,346,315,20,13,1,-1,-1,-1
12,-1,631,258,20,16,1,-1,-1,-1
12,-1,593,274,17,15,1,-1,-1,-1
12,-1,705,269,21,20,1,-1,-1,-1
12,-1,555,297,29,31,1,-1,-1,-1
12,-1,684,284,23,24,1,-1,-1,-1
13,-1,914,519,115,86,1,-1,-1,-1
13,-1,756,271,11,16,1,-1,-1,-1
13,-1,346,315,20,14,1,-1,-1,-1
13,-1,629,259,20,14,1,-1,-1,-1
13,-1,593,274,17,15,1,-1,-1,-1
13,-1,705,268,21,20,1,-1,-1,-1
13,-1,554,297,29,31,1,-1,-1,-1
13,-1,684,284,23,23,1,-1,-1,-1
14,-1,903,506,113,85,1,-1,-1,-1
14,-1,755,271,12,16,1,-1,-1,-1
14,-1,346,314,20,15,1,-1,-1,-1
14,-1,629,260,21,13,1,-1,-1,-1
14,-1,593,275,16,14,1,-1,-1,-1
14,-1,705,268,21,20,1,-1,-1,-1
14,-1,554,299,27,30,1,-1,-1,-1
14,-1,683,282,23,24,1,-1,-1,-1
15,-1,894,499,111,84,1,-1,-1,-1
15,-1,756,271,12,16,1,-1,-1,-1
15,-1,630,259,23,16,1,-1,-1,-1
15,-1,592,275,17,15,1,-1,-1,-1
15,-1,705,268,22,20,1,-1,-1,-1
15,-1,552,299,28,31,1,-1,-1,-1
15,-1,683,283,23,22,1,-1,-1,-1
16,-1,887,488,102,81,1,-1,-1,-1
16,-1,755,271,13,16,1,-1,-1,-1
16,-1,629,260,21,14,1,-1,-1,-1
16,-1,592,274,17,16,1,-1,-1,-1
16,-1,705,268,22,20,1,-1,-1,-1
16,-1,550,300,29,30,1,-1,-1,-1
16,-1,683,283,23,21,1,-1,-1,-1
17,-1,880,474,99,87,1,-1,-1,-1
17,-1,755,271,13,16,1,-1,-1,-1
17,-1,628,260,21,14,1,-1,-1,-1
17,-1,591,274,17,17,1,-1,-1,-1
17,-1,705,268,20,19,1,-1,-1,-1
17,-1,550,302,27,30,1,-1,-1,-1
17,-1,683,283,22,20,1,-1,-1,-1
18,-1,871,474,96,74,1,-1,-1,-1
18,-1,755,271,13,16,1,-1,-1,-1
18,-1,629,260,19,14,1,-1,-1,-1
18,-1,591,275,16,15,1,-1,-1,-1
18,-1,705,268,20,19,1,-1,-1,-1
18,-1,547,304,29,28,1,-1,-1,-1
18,-1,683,283,22,19,1,-1,-1,-1
19,-1,560,294,23,13,1,-1,-1,-1
19,-1,864,467,95,74,1,-1,-1,-1
19,-1,756,271,11,17,1,-1,-1,-1
19,-1,629,261,18,13,1,-1,-1,-1
19,-1,590,276,16,15,1,-1,-1,-1
19,-1,705,268,19,20,1,-1,-1,-1
19,-1,546,306,30,28,1,-1,-1,-1
19,-1,683,283,22,19,1,-1,-1,-1
20,-1,559,294,21,13,1,-1,-1,-1
20,-1,859,460,89,71,1,-1,-1,-1
20,-1,755,271,12,17,1,-1,-1,-1
20,-1,629,261,18,14,1,-1,-1,-1
20,-1,590,276,16,15,1,-1,-1,-1
20,-1,706,269,18,19,1,-1,-1,-1
20,-1,545,306,31,28,1,-1,-1,-1
20,-1,683,283,22,18,1,-1,-1,-1
21,-1,551,292,29,22,1,-1,-1,-1
21,-1,853,454,82,63,1,-1,-1,-1
21,-1,567,313,27,21,1,-1,-1,-1
21,-1,755,271,12,17,1,-1,-1,-1
21,-1,629,261,17,14,1,-1,-1,-1
21,-1,590,276,16,16,1,-1,-1,-1
21,-1,705,269,19,18,1,-1,-1,-1
21,-1,544,309,30,26,1,-1,-1,-1
21,-1,683,282,22,19,1,-1,-1,-1
22,-1,554,293,26,20,1,-1,-1,-1
22,-1,850,448,81,63,1,-1,-1,-1
22,-1,566,313,27,23,1,-1,-1,-1
22,-1,755,271,12,17,1,-1,-1,-1
22,-1,628,261,18,15,1,-1,-1,-1
22,-1,590,277,15,16,1,-1,-1,-1
22,-1,705,268,19,19,1,-1,-1,-1
22,-1,542,310,30,25,1,-1,-1,-1
22,-1,683,283,21,18,1,-1,-1,-1
23,-1,553,293,26,19,1,-1,-1,-1
23,-1,844,444,76,51,1,-1,-1,-1
23,-1,566,311,27,27,1,-1,-1,-1
23,-1,755,271,12,17,1,-1,-1,-1
23,-1,628,260,18,16,1,-1,-1,-1
23,-1,589,278,16,15,1,-1,-1,-1
23,-1,705,267,19,20,1,-1,-1,-1
23,-1,541,310,29,27,1,-1,-1,-1
23,-1,683,282,21,19,1,-1,-1,-1
24,-1,553,294,25,19,1,-1,-1,-1
24,-1,838,437,74,52,1,-1,-1,-1
24,-1,755,271,12,17,1,-1,-1,-1
24,-1,628,260,18,16,1,-1,-1,-1
24,-1,588,277,17,16,1,-1,-1,-1
24,-1,705,267,18,19,1,-1,-1,-1
24,-1,539,310,30,28,1,-1,-1,-1
24,-1,683,281,21,20,1,-1,-1,-1
25,-1,553,295,24,18,1,-1,-1,-1
25,-1,834,432,72,55,1,-1,-1,-1
25,-1,755,271,13,16,1,-1,-1,-1
25,-1,628,260,18,16,1,-1,-1,-1
25,-1,588,276,17,18,1,-1,-1,-1
25,-1,704,267,19,19,1,-1,-1,-1
25,-1,538,310,31,31,1,-1,-1,-1
25,-1,683,281,21,19,1,-1,-1,-1
26,-1,553,295,23,20,1,-1,-1,-1
26,-1,831,428,68,52,1,-1,-1,-1
26,-1,755,271,13,16,1,-1,-1,-1
26,-1,628,260,17,16,1,-1,-1,-1
26,-1,587,278,19,17,1,-1,-1,-1
26,-1,704,268,19,18,1,-1,-1,-1
26,-1,535,312,33,30,1,-1,-1,-1
26,-1,683,281,21,18,1,-1,-1,-1
27,-1,553,295,22,20,1,-1,-1,-1
27,-1,825,423,69,51,1,-1,-1,-1
27,-1,628,260,18,16,1,-1,-1,-1
27,-1,586,278,20,18,1,-1,-1,-1
27,-1,705,267,18,19,1,-1,-1,-1
27,-1,534,313,33,31,1,-1,-1,-1
27,-1,683,281,21,17,1,-1,-1,-1
28,-1,553,296,22,20,1,-1,-1,-1
28,-1,832,436,57,38,1,-1,-1,-1
28,-1,628,261,17,16,1,-1,-1,-1
28,-1,587,280,18,16,1,-1,-1,-1
28,-1,705,267,18,19,1,-1,-1,-1
28,-1,532,314,33,32,1,-1,-1,-1
28,-1,683,281,22,18,1,-1,-1,-1
29,-1,552,296,24,21,1,-1,-1,-1
29,-1,628,261,17,15,1,-1,-1,-1
29,-1,586,279,18,17,1,-1,-1,-1
29,-1,705,266,18,19,1,-1,-1,-1
29,-1,529,315,35,31,1,-1,-1,-1
29,-1,683,280,21,19,1,-1,-1,-1
30,-1,816,411,61,49,1,-1,-1,-1
30,-1,551,298,24,20,1,-1,-1,-1
30,-1,626,261,19,15,1,-1,-1,-1
30,-1,584,279,20,18,1,-1,-1,-1
30,-1,705,266,17,19,1,-1,-1,-1
30,-1,528,316,33,32,1,-1,-1,-1
30,-1,683,278,20,21,1,-1,-1,-1
31,-1,810,409,61,44,1,-1,-1,-1
31,-1,547,298,25,23,1,-1,-1,-1
31,-1,626,261,18,15,1,-1,-1,-1
31,-1,584,280,19,17,1,-1,-1,-1
31,-1,704,266,18,20,1,-1,-1,-1
31,-1,528,317,31,32,1,-1,-1,-1
31,-1,683,277,20,22,1,-1,-1,-1
32,-1,807,403,58,44,1,-1,-1,-1
32,-1,545,300,25,22,1,-1,-1,-1
32,-1,625,262,18,15,1,-1,-1,-1
32,-1,582,280,21,17,1,-1,-1,-1
32,-1,703,265,19,21,1,-1,-1,-1
32,-1,525,319,33,31,1,-1,-1,-1
32,-1,682,276,21,22,1,-1,-1,-1
33,-1,804,399,58,44,1,-1,-1,-1
33,-1,544,301,25,21,1,-1,-1,-1
33,-1,625,262,18,15,1,-1,-1,-1
33,-1,581,280,21,17,1,-1,-1,-1
33,-1,703,265,19,20,1,-1,-1,-1
33,-1,524,321,32,30,1,-1,-1,-1
33,-1,682,276,21,22,1,-1,-1,-1
34,-1,801,396,56,44,1,-1,-1,-1
34,-1,543,301,24,20,1,-1,-1,-1
34,-1,625,262,18,16,1,-1,-1,-1
34,-1,580,281,22,17,1,-1,-1,-1
34,-1,703,264,19,22,1,-1,-1,-1
34,-1,522,321,33,31,1,-1,-1,-1
34,-1,683,275,20,23,1,-1,-1,-1
35,-1,800,394,53,43,1,-1,-1,-1
35,-1,542,301,25,21,1,-1,-1,-1
35,-1,624,263,18,16,1,-1,-1,-1
35,-1,580,281,22,17,1,-1,-1,-1
35,-1,703,264,19,22,1,-1,-1,-1
35,-1,520,321,35,33,1,-1,-1,-1
35,-1,683,274,21,24,1,-1,-1,-1
36,-1,795,392,53,38,1,-1,-1,-1
36,-1,541,302,26,21,1,-1,-1,-1
36,-1,624,262,18,16,1,-1,-1,-1
36,-1,578,282,23,16,1,-1,-1,-1
36,-1,703,263,19,22,1,-1,-1,-1
36,-1,518,321,39,35,1,-1,-1,-1
36,-1,683,271,22,26,1,-1,-1,-1
37,-1,791,387,56,39,1,-1,-1,-1
37,-1,540,303,24,21,1,-1,-1,-1
37,-1,623,262,18,14,1,-1,-1,-1
37,-1,578,282,22,17,1,-1,-1,-1
37,-1,703,264,19,21,1,-1,-1,-1
37,-1,515,324,38,34,1,-1,-1,-1
37,-1,683,270,23,27,1,-1,-1,-1
38,-1,790,385,51,37,1,-1,-1,-1
38,-1,539,303,25,22,1,-1,-1,-1
38,-1,623,261,18,15,1,-1,-1,-1
38,-1,577,284,21,15,1,-1,-1,-1
38,-1,702,263,20,22,1,-1,-1,-1
38,-1,513,324,37,35,1,-1,-1,-1
38,-1,682,270,23,27,1,-1,-1,-1
39,-1,789,383,47,34,1,-1,-1,-1
39,-1,538,303,25,21,1,-1,-1,-1
39,-1,623,261,18,16,1,-1,-1,-1
39,-1,576,285,21,14,1,-1,-1,-1
39,-1,703,261,19,23,1,-1,-1,-1
39,-1,510,324,39,37,1,-1,-1,-1
39,-1,682,269,23,27,1,-1,-1,-1
40,-1,784,378,49,40,1,-1,-1,-1
40,-1,537,304,26,22,1,-1,-1,-1
40,-1,623,261,18,15,1,-1,-1,-1
40,-1,576,285,21,14,1,-1,-1,-1
40,-1,702,261,19,23,1,-1,-1,-1
40,-1,509,325,38,37,1,-1,-1,-1
40,-1,681,272,22,24,1,-1,-1,-1
41,-1,781,378,49,33,1,-1,-1,-1
41,-1,535,304,26,21,1,-1,-1,-1
41,-1,623,262,17,14,1,-1,-1,-1
41,-1,575,285,21,15,1,-1,-1,-1
41,-1,702,261,19,23,1,-1,-1,-1
41,-1,507,326,37,37,1,-1,-1,-1
41,-1,681,271,22,24,1,-1,-1,-1
42,-1,780,375,50,35,1,-1,-1,-1
42,-1,534,306,26,21,1,-1,-1,-1
42,-1,623,263,18,18,1,-1,-1,-1
42,-1,575,285,20,15,1,-1,-1,-1
42,-1,702,260,19,23,1,-1,-1,-1
42,-1,505,327,37,39,1,-1,-1,-1
42,-1,681,271,21,24,1,-1,-1,-1
43,-1,779,372,44,33,1,-1,-1,-1
43,-1,533,307,26,22,1,-1,-1,-1
43,-1,624,265,17,17,1,-1,-1,-1
43,-1,575,285,19,16,1,-1,-1,-1
43,-1,702,261,20,22,1,-1,-1,-1
43,-1,503,327,36,41,1,-1,-1,-1
43,-1,681,270,21,24,1,-1,-1,-1
44,-1,776,370,46,33,1,-1,-1,-1
44,-1,531,307,26,24,1,-1,-1,-1
44,-1,623,265,17,17,1,-1,-1,-1
44,-1,574,285,20,17,1,-1,-1,-1
44,-1,704,259,18,25,1,-1,-1,-1
44,-1,501,329,38,41,1,-1,-1,-1
44,-1,681,270,21,24,1,-1,-1,-1
45,-1,774,368,47,32,1,-1,-1,-1
45,-1,529,309,27,24,1,-1,-1,-1
45,-1,623,265,17,17,1,-1,-1,-1
45,-1,573,286,20,16,1,-1,-1,-1
45,-1,704,258,17,26,1,-1,-1,-1
45,-1,498,331,39,42,1,-1,-1,-1
45,-1,682,269,20,24,1,-1,-1,-1
46,-1,771,366,51,33,1,-1,-1,-1
46,-1,528,309,27,24,1,-1,-1,-1
46,-1,623,266,17,17,1,-1,-1,-1
46,-1,572,285,20,17,1,-1,-1,-1
46,-1,704,258,17,26,1,-1,-1,-1
46,-1,495,334,41,40,1,-1,-1,-1
46,-1,681,269,20,24,1,-1,-1,-1
47,-1,771,363,47,34,1,-1,-1,-1
47,-1,526,310,28,24,1,-1,-1,-1
47,-1,623,266,17,17,1,-1,-1,-1
47,-1,572,286,19,17,1,-1,-1,-1
47,-1,493,336,43,40,1,-1,-1,-1
47,-1,681,269,19,24,1,-1,-1,-1
48,-1,768,363,47,32,1,-1,-1,-1
48,-1,526,312,27,23,1,-1,-1,-1
48,-1,622,266,17,17,1,-1,-1,-1
48,-1,571,286,19,17,1,-1,-1,-1
48,-1,491,338,42,39,1,-1,-1,-1
48,-1,681,270,19,22,1,-1,-1,-1
49,-1,766,362,50,31,1,-1,-1,-1
49,-1,525,313,27,23,1,-1,-1,-1
49,-1,623,266,16,18,1,-1,-1,-1
49,-1,570,287,20,16,1,-1,-1,-1
49,-1,487,339,45,41,1,-1,-1,-1
49,-1,682,269,18,23,1,-1,-1,-1
50,-1,765,359,51,32,1,-1,-1,-1
50,-1,524,313,26,24,1,-1,-1,-1
50,-1,622,270,18,14,1,-1,-1,-1
50,-1,569,287,20,16,1,-1,-1,-1
50,-1,485,339,42,44,1,-1,-1,-1
50,-1,682,270,17,21,1,-1,-1,-1
51,-1,765,356,43,30,1,-1,-1,-1
51,-1,522,313,28,25,1,-1,-1,-1
51,-1,623,271,17,13,1,-1,-1,-1
51,-1,569,286,19,18,1,-1,-1,-1
51,-1,481,340,44,45,1,-1,-1,-1
51,-1,682,270,17,21,1,-1,-1,-1
52,-1,763,354,44,30,1,-1,-1,-1
52,-1,521,314,28,26,1,-1,-1,-1
52,-1,623,270,17,14,1,-1,-1,-1
52,-1,568,286,20,18,1,-1,-1,-1
52,-1,702,260,18,23,1,-1,-1,-1
52,-1,479,342,44,47,1,-1,-1,-1
52,-1,682,270,17,20,1,-1,-1,-1
53,-1,761,352,43,31,1,-1,-1,-1
53,-1,519,314,28,27,1,-1,-1,-1
53,-1,623,272,16,12,1,-1,-1,-1
53,-1,567,286,21,18,1,-1,-1,-1
53,-1,702,259,18,24,1,-1,-1,-1
53,-1,477,344,44,47,1,-1,-1,-1
53,-1,681,270,18,19,1,-1,-1,-1
54,-1,759,351,44,30,1,-1,-1,-1
54,-1,517,315,29,27,1,-1,-1,-1
54,-1,622,273,17,12,1,-1,-1,-1
54,-1,567,287,20,19,1,-1,-1,-1
54,-1,702,260,18,23,1,-1,-1,-1
54,-1,472,346,48,47,1,-1,-1,-1
54,-1,681,270,18,19,1,-1,-1,-1
55,-1,757,347,42,32,1,-1,-1,-1
55,-1,515,316,30,28,1,-1,-1,-1
55,-1,622,272,18,13,1,-1,-1,-1
55,-1,566,287,21,19,1,-1,-1,-1
55,-1,702,259,18,24,1,-1,-1,-1
55,-1,468,347,51,49,1,-1,-1,-1
55,-1,681,270,18,19,1,-1,-1,-1
56,-1,620,265,17,17,1,-1,-1,-1
56,-1,756,347,41,30,1,-1,-1,-1
56,-1,513,318,30,28,1,-1,-1,-1
56,-1,621,273,19,13,1,-1,-1,-1
56,-1,564,288,23,19,1,-1,-1,-1
56,-1,465,349,51,52,1,-1,-1,-1
56,-1,681,270,17,19,1,-1,-1,-1
57,-1,620,266,17,17,1,-1,-1,-1
57,-1,754,346,42,28,1,-1,-1,-1
57,-1,512,318,30,28,1,-1,-1,-1
57,-1,621,273,19,13,1,-1,-1,-1
57,-1,563,288,24,20,1,-1,-1,-1
57,-1,462,352,52,51,1,-1,-1,-1
57,-1,681,270,17,18,1,-1,-1,-1
58,-1,619,266,18,17,1,-1,-1,-1
58,-1,753,344,46,29,1,-1,-1,-1
58,-1,510,319,31,28,1,-1,-1,-1
58,-1,620,274,20,13,1,-1,-1,-1
58,-1,562,288,24,22,1,-1,-1,-1
58,-1,457,353,55,53,1,-1,-1,-1
58,-1,681,270,17,18,1,-1,-1,-1
59,-1,751,342,44,29,1,-1,-1,-1
59,-1,510,320,31,27,1,-1,-1,-1
59,-1,620,274,20,13,1,-1,-1,-1
59,-1,562,287,24,24,1,-1,-1,-1
59,-1,454,355,55,54,1,-1,-1,-1
59,-1,682,270,16,18,1,-1,-1,-1
60,-1,750,339,45,31,1,-1,-1,-1
60,-1,507,321,32,27,1,-1,-1,-1
60,-1,620,275,19,13,1,-1,-1,-1
60,-1,561,288,24,23,1,-1,-1,-1
60,-1,701,257,18,24,1,-1,-1,-1
60,-1,450,357,56,54,1,-1,-1,-1
60,-1,681,269,17,18,1,-1,-1,-1
61,-1,750,339,40,28,1,-1,-1,-1
61,-1,505,322,33,28,1,-1,-1,-1
61,-1,620,275,19,13,1,-1,-1,-1
61,-1,561,288,23,24,1,-1,-1,-1
61,-1,447,356,57,59,1,-1,-1,-1
61,-1,681,268,17,19,1,-1,-1,-1
62,-1,749,338,40,28,1,-1,-1,-1
62,-1,504,322,31,29,1,-1,-1,-1
62,-1,620,275,19,14,1,-1,-1,-1
62,-1,560,290,23,23,1,-1,-1,-1
62,-1,443,357,58,61,1,-1,-1,-1
62,-1,681,268,17,19,1,-1,-1,-1
63,-1,748,337,39,27,1,-1,-1,-1
63,-1,502,324,31,29,1,-1,-1,-1
63,-1,620,276,18,13,1,-1,-1,-1
63,-1,559,290,24,23,1,-1,-1,-1
63,-1,438,363,59,61,1,-1,-1,-1
63,-1,681,268,17,19,1,-1,-1,-1
64,-1,747,336,40,27,1,-1,-1,-1
64,-1,500,325,32,30,1,-1,-1,-1
64,-1,620,277,18,12,1,-1,-1,-1
64,-1,558,290,24,23,1,-1,-1,-1
64,-1,434,366,61,61,1,-1,-1,-1
64,-1,681,267,17,20,1,-1,-1,-1
65,-1,746,335,43,27,1,-1,-1,-1
65,-1,497,325,33,32,1,-1,-1,-1
65,-1,620,278,18,12,1,-1,-1,-1
65,-1,556,292,25,22,1,-1,-1,-1
65,-1,428,371,62,60,1,-1,-1,-1
65,-1,681,267,17,20,1,-1,-1,-1
66,-1,744,332,37,27,1,-1,-1,-1
66,-1,495,325,34,33,1,-1,-1,-1
66,-1,619,278,19,13,1,-1,-1,-1
66,-1,555,292,24,23,1,-1,-1,-1
66,-1,424,373,64,62,1,-1,-1,-1
66,-1,681,268,17,19,1,-1,-1,-1
67,-1,743,331,35,24,1,-1,-1,-1
67,-1,494,326,34,32,1,-1,-1,-1
67,-1,619,279,18,13,1,-1,-1,-1
67,-1,554,293,24,22,1,-1,-1,-1
67,-1,419,375,67,65,1,-1,-1,-1
67,-1,681,268,17,19,1,-1,-1,-1
68,-1,742,331,35,23,1,-1,-1,-1
68,-1,493,327,34,34,1,-1,-1,-1
68,-1,619,280,18,12,1,-1,-1,-1
68,-1,555,293,21,24,1,-1,-1,-1
68,-1,413,378,69,65,1,-1,-1,-1
68,-1,681,267,17,20,1,-1,-1,-1
69,-1,742,330,35,23,1,-1,-1,-1
69,-1,491,329,34,33,1,-1,-1,-1
69,-1,619,280,18,12,1,-1,-1,-1
69,-1,554,293,22,24,1,-1,-1,-1
69,-1,408,380,68,68,1,-1,-1,-1
69,-1,680,265,18,20,1,-1,-1,-1
70,-1,741,328,37,24,1,-1,-1,-1
70,-1,488,330,35,33,1,-1,-1,-1
70,-1,619,281,17,12,1,-1,-1,-1
70,-1,553,293,22,24,1,-1,-1,-1
70,-1,402,383,71,72,1,-1,-1,-1
70,-1,680,265,18,20,1,-1,-1,-1
71,-1,740,327,38,25,1,-1,-1,-1
71,-1,485,332,36,33,1,-1,-1,-1
71,-1,618,281,18,12,1,-1,-1,-1
71,-1,551,294,24,24,1,-1,-1,-1
71,-1,396,386,74,74,1,-1,-1,-1
71,-1,679,264,19,21,1,-1,-1,-1
72,-1,738,326,38,24,1,-1,-1,-1
72,-1,483,333,36,34,1,-1,-1,-1
72,-1,618,281,19,12,1,-1,-1,-1
72,-1,552,295,22,24,1,-1,-1,-1
72,-1,389,391,77,75,1,-1,-1,-1
72,-1,679,264,18,20,1,-1,-1,-1
73,-1,737,324,35,24,1,-1,-1,-1
73,-1,481,335,36,33,1,-1,-1,-1
73,-1,617,281,19,13,1,-1,-1,-1
73,-1,551,297,23,22,1,-1,-1,-1
73,-1,382,394,79,78,1,-1,-1,-1
73,-1,679,264,18,20,1,-1,-1,-1
74,-1,825,613,153,104,1,-1,-1,-1
74,-1,736,323,36,24,1,-1,-1,-1
74,-1,479,336,36,34,1,-1,-1,-1
74,-1,618,281,17,13,1,-1,-1,-1
74,-1,548,297,25,22,1,-1,-1,-1
74,-1,376,398,81,79,1,-1,-1,-1
74,-1,679,264,18,20,1,-1,-1,-1
75,-1,815,588,142,129,1,-1,-1,-1
75,-1,736,322,33,24,1,-1,-1,-1
75,-1,477,336,36,36,1,-1,-1,-1
75,-1,617,282,17,12,1,-1,-1,-1
75,-1,547,299,25,21,1,-1,-1,-1
75,-1,368,402,83,84,1,-1,-1,-1
75,-1,679,264,18,20,1,-1,-1,-1
76,-1,805,572,134,120,1,-1,-1,-1
76,-1,735,321,34,25,1,-1,-1,-1
76,-1,473,338,39,37,1,-1,-1,-1
76,-1,617,283,17,12,1,-1,-1,-1
76,-1,547,298,24,22,1,-1,-1,-1
76,-1,359,407,86,85,1,-1,-1,-1
76,-1,679,264,18,20,1,-1,-1,-1
77,-1,796,556,125,109,1,-1,-1,-1
77,-1,735,321,32,24,1,-1,-1,-1
77,-1,470,340,40,36,1,-1,-1,-1
77,-1,616,283,19,13,1,-1,-1,-1
77,-1,546,299,24,22,1,-1,-1,-1
77,-1,351,411,90,89,1,-1,-1,-1
77,-1,679,264,18,19,1,-1,-1,-1
78,-1,789,541,120,101,1,-1,-1,-1
78,-1,735,320,30,23,1,-1,-1,-1
78,-1,467,341,42,37,1,-1,-1,-1
78,-1,616,282,19,14,1,-1,-1,-1
78,-1,544,299,26,23,1,-1,-1,-1
78,-1,701,254,14,23,1,-1,-1,-1
78,-1,342,415,95,93,1,-1,-1,-1
79,-1,782,527,111,96,1,-1,-1,-1
79,-1,733,319,31,24,1,-1,-1,-1
79,-1,465,342,42,39,1,-1,-1,-1
79,-1,616,282,18,14,1,-1,-1,-1
79,-1,543,299,26,24,1,-1,-1,-1
79,-1,700,254,15,23,1,-1,-1,-1
79,-1,333,421,96,97,1,-1,-1,-1
80,-1,777,513,105,92,1,-1,-1,-1
80,-1,733,318,30,22,1,-1,-1,-1
80,-1,462,342,43,40,1,-1,-1,-1
80,-1,615,283,18,14,1,-1,-1,-1
80,-1,543,299,25,25,1,-1,-1,-1
80,-1,701,254,15,23,1,-1,-1,-1
80,-1,323,426,101,99,1,-1,-1,-1
81,-1,771,502,99,86,1,-1,-1,-1
81,-1,732,316,30,22,1,-1,-1,-1
81,-1,461,343,42,42,1,-1,-1,-1
81,-1,615,284,18,13,1,-1,-1,-1
81,-1,542,300,25,25,1,-1,-1,-1
81,-1,700,254,16,23,1,-1,-1,-1
81,-1,311,430,108,104,1,-1,-1,-1
82,-1,766,491,96,82,1,-1,-1,-1
82,-1,731,315,32,21,1,-1,-1,-1
82,-1,456,343,46,45,1,-1,-1,-1
82,-1,614,284,18,14,1,-1,-1,-1
82,-1,541,299,25,27,1,-1,-1,-1
82,-1,700,254,16,23,1,-1,-1,-1
82,-1,301,439,110,107,1,-1,-1,-1
